user_id,user_active_degree,is_lowactive_period,is_live_streamer,is_video_author,follow_user_num,follow_user_num_range,fans_user_num,fans_user_num_range,friend_user_num,friend_user_num_range,register_days,register_days_range,onehot_feat0,onehot_feat1,onehot_feat2,onehot_feat3,onehot_feat4,onehot_feat5,onehot_feat6,onehot_feat7,onehot_feat8,onehot_feat9,onehot_feat10,onehot_feat11,onehot_feat12,onehot_feat13,onehot_feat14,onehot_feat15,onehot_feat16,onehot_feat17
5646,full_active,0,0,0,15,"(10,50]",3,"[1,10)",3,"[1,5)",60,31-60,1,5,8,152,2,0,1,15,137,3,2,0,0,0,0,0,0,0
5647,high_active,0,0,0,42,"(10,50]",0,0,0,0,108,91-180,0,1,10,468,0,0,1,6,123,2,2,0,0,0,0,0,0,0
5648,full_active,0,0,0,3,"(0,10]",0,0,0,0,86,61-90,0,1,21,725,1,0,0,34,218,6,2,0,,,,,,
5649,full_active,0,0,0,6,"(0,10]",2,"[1,10)",2,"[1,5)",58,31-60,1,2,8,152,2,0,1,15,137,3,2,0,0,1,0,0,0,0
5650,full_active,0,0,0,19,"(10,50]",0,0,0,0,152,91-180,0,3,24,811,1,0,1,19,59,5,2,0,0,0,0,0,0,0
5651,full_active,0,0,0,3,"(0,10]",0,0,0,0,298,181-365,1,1,6,57,0,0,1,15,270,6,3,0,0,0,0,0,0,0
5652,full_active,0,0,0,1,"(0,10]",0,0,0,0,37,31-60,0,1,17,662,1,0,1,0,332,3,3,0,0,0,0,0,0,0
5653,full_active,0,0,0,3,"(0,10]",2,"[1,10)",0,0,288,181-365,1,2,24,31,2,0,1,16,171,6,2,0,0,0,0,0,0,0
5654,full_active,0,0,0,13,"(10,50]",0,0,0,0,90,61-90,0,1,17,659,1,0,0,36,157,3,3,0,0,0,0,0,0,0
5655,full_active,0,0,0,1,"(0,10]",0,0,0,0,219,181-365,0,1,8,336,2,0,1,16,171,6,0,0,0,0,0,0,0,0
5656,full_active,0,0,0,11,"(10,50]",0,0,0,0,91,61-90,0,1,8,204,1,0,1,46,99,4,2,0,1,0,0,1,0,0
5657,full_active,0,0,0,86,"(50,100]",1,"[1,10)",0,0,163,91-180,0,3,23,267,,0,0,2,51,2,2,0,1,0,0,0,0,0
5658,full_active,0,0,0,30,"(10,50]",1,"[1,10)",0,0,318,181-365,1,2,25,986,2,0,1,16,96,3,2,0,0,0,0,0,0,0
5659,full_active,0,0,0,18,"(10,50]",0,0,0,0,98,91-180,0,1,1,446,1,0,1,20,58,5,2,0,0,0,0,0,0,0
5660,full_active,0,0,0,8,"(0,10]",9,"[1,10)",0,0,233,181-365,1,1,25,1010,0,0,0,25,90,5,2,0,0,0,0,0,0,0
5661,full_active,0,0,0,43,"(10,50]",0,0,0,0,214,181-365,1,1,8,160,0,0,1,6,323,3,2,0,0,0,0,0,0,0
5662,full_active,0,0,0,36,"(10,50]",1,"[1,10)",0,0,149,91-180,0,1,1,451,2,0,1,20,58,5,0,2,0,0,0,0,0,0
5663,full_active,0,0,0,529,"(250,500]",2,"[1,10)",2,"[1,5)",99,91-180,0,4,25,1027,0,0,0,2,51,2,2,0,0,0,0,0,0,0
5664,full_active,0,0,0,3,"(0,10]",0,0,0,0,127,91-180,0,1,17,642,2,0,1,7,172,6,3,0,0,0,0,0,0,0
5665,high_active,0,0,0,10,"(0,10]",0,0,0,0,61,31-60,0,1,1,454,2,0,1,6,123,2,2,2,1,0,0,0,0,0
5666,full_active,0,0,0,2,"(0,10]",2,"[1,10)",0,0,101,61-90,1,4,8,241,1,0,0,34,224,5,0,0,0,0,0,0,0,0
5667,full_active,0,0,0,14,"(10,50]",1,"[1,10)",1,"[1,5)",231,181-365,1,3,8,292,0,0,1,15,333,3,3,0,0,0,0,0,0,0
5668,full_active,0,0,0,88,"(50,100]",16,"[10,100)",0,0,347,181-365,1,1,25,1044,1,0,1,16,171,6,0,0,0,0,0,0,0,0
5669,full_active,0,0,0,24,"(10,50]",2,"[1,10)",0,0,305,181-365,0,6,25,1039,1,0,0,40,92,4,2,0,1,0,0,0,0,0
5670,high_active,0,0,1,1587,500+,14,"[10,100)",3,"[1,5)",192,181-365,0,1,25,1032,0,0,1,10,201,5,2,0,1,1,0,1,0,0
5671,full_active,0,0,0,57,"(50,100]",3,"[1,10)",1,"[1,5)",471,366-730,0,1,8,277,1,0,0,29,304,6,2,0,0,0,0,0,0,0
5672,full_active,0,0,0,387,"(250,500]",5,"[1,10)",3,"[1,5)",348,181-365,1,6,24,935,1,0,0,21,232,1,3,0,1,1,1,0,1,0
5673,full_active,0,0,0,5,"(0,10]",0,0,0,0,48,31-60,1,1,13,541,0,0,0,44,243,1,2,0,0,0,0,0,0,0
5674,full_active,0,0,0,16,"(10,50]",0,0,0,0,300,181-365,1,1,1,454,2,0,1,8,275,5,2,2,0,0,0,0,0,0
5675,full_active,0,0,0,3,"(0,10]",3,"[1,10)",0,0,260,181-365,1,1,25,1001,2,0,0,34,218,6,0,0,0,0,0,0,0,0
5676,full_active,0,0,1,1999,500+,8,"[10,100)",2,"[1,5)",1017,730+,0,6,8,332,1,0,1,15,106,6,2,0,0,0,0,0,0,0
5677,full_active,0,0,0,16,"(10,50]",3,"[1,10)",1,"[1,5)",30,31-60,0,1,17,108,3,0,0,36,87,3,2,0,0,0,0,0,0,0
5678,full_active,0,0,0,72,"(50,100]",4,"[1,10)",1,"[1,5)",305,181-365,1,3,25,1004,2,0,0,13,60,6,4,0,0,0,0,0,0,0
5679,full_active,0,0,0,1999,500+,2,"[1,10)",1,"[1,5)",109,91-180,0,4,25,1026,0,0,1,19,4,0,0,0,0,0,0,0,0,0
5680,full_active,0,0,0,1471,500+,4,"[1,10)",3,"[1,5)",256,181-365,1,3,1,454,2,0,1,35,11,2,2,2,0,0,0,0,0,0
5681,full_active,0,0,0,7,"(0,10]",0,0,0,0,148,91-180,0,2,24,861,2,0,1,4,57,6,4,0,0,0,0,0,0,0
5682,full_active,0,0,0,19,"(10,50]",0,0,0,0,185,181-365,0,6,17,662,1,0,1,37,277,1,2,0,1,0,0,0,0,0
5683,full_active,0,0,0,11,"(10,50]",0,0,0,0,59,31-60,0,3,8,211,4,0,1,3,297,4,4,0,0,0,0,0,0,0
5684,high_active,0,0,0,11,"(10,50]",5,"[1,10)",0,0,262,181-365,1,2,17,611,1,0,1,7,113,1,3,0,0,0,0,0,0,0
5685,full_active,0,0,0,1454,500+,36,"[10,100)",19,"[5,30)",375,181-365,1,6,17,660,1,0,0,12,334,1,3,0,0,0,0,0,0,0
5686,full_active,0,0,0,3,"(0,10]",7,"[1,10)",1,"[1,5)",431,366-730,0,4,13,552,0,0,0,25,311,1,2,0,,,,,,
5687,full_active,0,0,0,50,"(10,50]",0,0,0,0,84,61-90,1,1,23,411,,0,1,6,123,2,2,0,0,0,0,0,0,0
5688,high_active,0,0,0,424,"(250,500]",8,"[1,10)",0,0,106,61-90,0,1,24,859,1,0,1,20,107,3,3,0,0,0,0,0,0,0
5689,full_active,0,0,0,23,"(10,50]",9,"[1,10)",1,"[1,5)",360,181-365,0,1,24,898,3,0,0,44,27,6,2,0,0,0,0,1,0,0
5690,full_active,0,0,0,96,"(50,100]",2,"[1,10)",1,"[1,5)",216,181-365,0,1,24,922,1,0,1,37,55,3,3,0,0,0,0,0,0,0
5691,full_active,0,0,0,77,"(50,100]",1,"[1,10)",0,0,149,91-180,1,3,0,13,1,0,0,18,26,1,2,0,0,0,0,0,0,0
5692,full_active,0,0,0,8,"(0,10]",0,0,0,0,134,91-180,1,3,15,106,1,0,1,46,166,4,2,0,0,0,0,0,0,0
5693,UNKNOWN,0,0,0,109,"(10,50]",2,"[1,10)",1,"[1,5)",561,366-730,1,3,23,1008,,0,0,34,193,6,2,0,0,0,0,0,0,0
5694,full_active,0,0,0,28,"(10,50]",4,"[1,10)",0,0,205,181-365,0,2,24,887,2,0,1,16,118,3,3,0,0,0,0,0,0,0
5695,full_active,0,0,1,184,"(150,250]",13,"[10,100)",5,"[5,30)",271,181-365,0,6,8,352,0,0,0,13,148,6,3,0,0,0,0,0,0,0
5696,full_active,0,0,0,5,"(0,10]",0,0,0,0,40,31-60,1,4,17,647,2,0,1,0,203,1,2,0,1,0,1,0,0,1
5697,full_active,0,0,0,2,"(0,10]",1,"[1,10)",0,0,343,181-365,1,1,25,981,1,0,1,6,184,6,2,0,0,0,0,0,0,0
5698,full_active,0,0,0,13,"(10,50]",0,0,0,0,108,61-90,0,1,25,986,2,0,1,3,297,4,2,0,0,0,0,0,0,0
5699,full_active,0,0,1,1999,500+,3,"[1,10)",0,0,718,366-730,0,3,24,887,2,0,1,7,227,3,2,0,1,0,0,0,0,0
5700,full_active,0,0,0,17,"(10,50]",0,0,0,0,581,366-730,1,4,1,454,2,0,1,8,275,5,2,2,0,1,0,0,0,0
5701,full_active,0,0,0,109,"(100,150]",2,"[1,10)",0,0,164,91-180,0,3,25,1030,0,0,0,36,283,3,4,0,0,0,0,0,0,0
5702,full_active,0,0,0,7,"(0,10]",0,0,0,0,151,91-180,0,1,22,791,1,0,0,21,66,6,4,0,0,0,0,0,0,0
5703,full_active,0,0,0,242,"(150,250]",9,"[1,10)",7,"[5,30)",224,181-365,0,6,8,339,1,0,0,21,285,1,2,0,0,0,0,0,0,0
5704,high_active,0,0,0,13,"(10,50]",10,"[10,100)",0,0,325,181-365,1,2,8,376,0,0,0,12,334,1,3,0,0,0,0,0,0,0
5705,full_active,0,0,0,76,"(50,100]",0,0,0,0,93,61-90,0,1,24,882,1,0,0,21,280,1,0,0,0,0,0,0,0,0
5706,high_active,0,0,0,93,"(50,100]",4,"[1,10)",2,"[1,5)",398,366-730,0,6,21,735,0,0,0,12,77,5,2,0,0,0,0,0,0,0
5707,full_active,0,0,0,56,"(50,100]",3,"[1,10)",0,0,211,181-365,1,5,25,995,3,0,1,6,17,5,4,0,0,0,0,0,0,0
5708,high_active,0,0,0,7,"(0,10]",0,0,0,0,32,31-60,1,3,17,647,2,0,1,4,192,5,3,0,1,0,0,0,0,0
5709,full_active,0,0,1,27,"(10,50]",1,"[1,10)",1,"[1,5)",204,181-365,0,1,25,1025,0,0,0,11,38,6,3,0,0,0,0,0,0,0
5710,full_active,0,0,0,37,"(10,50]",0,0,0,0,81,61-90,0,4,8,214,1,0,1,6,123,2,2,0,0,0,0,0,0,0
5711,full_active,0,0,0,6,"(0,10]",1,"[1,10)",0,0,182,181-365,1,1,25,1001,2,0,0,34,218,6,0,0,0,0,0,0,0,0
5712,high_active,0,0,0,52,"(50,100]",15,"[10,100)",10,"[5,30)",568,366-730,0,1,25,981,1,0,1,4,57,6,3,0,0,0,0,0,0,0
5713,full_active,0,0,1,29,"(10,50]",16,"[10,100)",1,"[1,5)",485,366-730,0,1,8,141,1,0,1,4,217,6,2,0,0,0,0,0,0,0
5714,full_active,0,0,0,26,"(10,50]",1,"[1,10)",0,0,182,91-180,0,2,21,753,3,0,1,20,58,5,0,0,0,0,0,0,0,0
5715,full_active,0,0,0,91,"(50,100]",12,"[10,100)",2,"[1,5)",319,181-365,0,4,24,913,1,0,1,8,336,3,3,0,0,0,0,0,0,0
5716,high_active,0,1,1,301,"(250,500]",171,"[100,1k)",21,"[5,30)",1581,730+,1,4,13,546,0,0,0,12,88,6,2,0,1,1,1,0,0,0
5717,full_active,0,0,0,196,"(150,250]",9,"[1,10)",0,0,155,91-180,0,1,8,150,0,0,1,6,191,3,4,0,0,0,0,0,0,0
5718,full_active,0,0,0,6,"(0,10]",3,"[1,10)",1,"[1,5)",218,181-365,1,3,1,435,6,0,0,33,177,3,3,2,1,0,0,1,1,0
5719,full_active,0,0,0,1,"(0,10]",5,"[1,10)",0,0,184,91-180,1,1,8,147,1,0,1,8,275,5,2,0,0,0,0,0,0,0
5720,UNKNOWN,0,0,0,1,"(0,10]",0,0,0,0,61,31-60,1,3,1,455,3,0,1,6,123,2,2,2,,,,,,
5721,high_active,0,0,0,4,"(0,10]",0,"[1,10)",0,0,77,61-90,0,3,23,798,,0,0,34,95,6,3,0,0,0,0,0,0,0
5722,full_active,0,0,0,1,"(0,10]",0,0,0,0,174,91-180,0,1,13,543,0,0,1,6,14,4,4,0,0,0,0,0,0,0
5723,full_active,0,0,0,32,"(10,50]",3,"[1,10)",0,0,206,181-365,1,5,8,158,0,0,1,0,203,1,2,0,0,0,1,0,0,0
5724,full_active,0,0,0,12,"(10,50]",3,"[1,10)",1,"[1,5)",210,181-365,0,3,8,382,0,0,1,0,266,6,4,0,0,0,0,0,0,0
5725,full_active,0,0,1,188,"(150,250]",27,"[10,100)",20,"[5,30)",633,366-730,0,6,8,288,1,0,0,44,42,1,3,0,0,0,0,0,0,0
5726,full_active,0,0,0,46,"(10,50]",1,"[1,10)",0,0,351,181-365,0,5,8,373,1,0,0,13,128,3,2,0,1,0,0,0,0,0
5727,full_active,0,0,0,20,"(10,50]",2,"[1,10)",0,0,100,61-90,0,1,23,411,,0,0,34,197,5,2,0,1,0,0,0,0,0
5728,full_active,0,0,0,1,"(0,10]",0,0,0,0,187,181-365,0,1,10,960,0,0,0,11,290,6,2,0,1,0,0,0,0,0
5729,full_active,0,0,0,20,"(10,50]",8,"[1,10)",2,"[1,5)",100,61-90,0,6,24,936,1,0,0,21,308,5,2,0,0,0,0,0,0,0
5730,full_active,0,0,0,109,"(50,100]",4,"[1,10)",1,"[1,5)",301,181-365,1,5,25,1047,1,0,1,37,134,3,2,0,0,0,1,0,0,0
5731,full_active,0,0,0,20,"(10,50]",1,"[1,10)",0,0,109,91-180,0,4,24,858,1,0,0,18,71,1,3,0,0,0,0,0,0,0
5732,high_active,0,0,0,49,"(10,50]",12,"[10,100)",2,"[1,5)",278,181-365,1,1,8,167,0,0,1,16,211,6,2,0,0,0,0,0,0,0
5733,full_active,0,0,0,45,"(10,50]",25,"[10,100)",23,"[5,30)",159,91-180,1,1,13,549,0,0,1,6,123,2,2,0,0,0,0,0,0,0
5734,high_active,0,0,0,3,"(0,10]",0,0,0,0,121,91-180,0,1,8,393,1,0,1,6,35,5,2,0,1,0,0,0,0,0
5735,full_active,0,0,0,32,"(10,50]",2,"[1,10)",1,"[1,5)",219,181-365,0,4,8,328,6,0,0,34,197,5,2,0,0,0,0,0,0,0
5736,full_active,0,0,0,8,"(0,10]",0,0,0,0,212,181-365,1,2,23,502,,0,1,8,275,5,2,0,0,0,0,0,0,0
5737,full_active,0,0,1,7,"(0,10]",1,"[1,10)",1,"[1,5)",1277,730+,0,3,1,452,2,0,0,11,189,6,3,2,0,0,0,0,0,0
5738,full_active,0,0,0,230,"(150,250]",6,"[1,10)",1,"[1,5)",292,181-365,0,3,24,859,1,0,1,37,287,1,2,0,0,0,0,0,0,0
5739,full_active,0,0,0,2,"(0,10]",1,"[1,10)",0,0,82,31-60,0,1,1,453,2,0,1,7,170,6,2,2,1,0,0,0,0,0
5740,full_active,0,0,0,15,"(10,50]",0,0,0,0,48,31-60,0,3,17,617,1,0,1,19,117,5,3,0,1,0,0,0,0,0
5741,high_active,0,0,0,5,"(0,10]",0,0,0,0,257,181-365,0,1,25,986,2,0,1,37,195,3,3,0,0,0,1,0,0,0
5742,full_active,0,0,0,23,"(10,50]",2,"[1,10)",1,"[1,5)",303,181-365,0,4,25,1048,1,0,1,35,11,2,2,0,0,0,0,0,0,0
5743,full_active,0,0,0,9,"(0,10]",0,0,0,0,110,91-180,0,1,24,921,1,0,0,25,143,1,2,0,0,0,0,0,0,0
5744,full_active,0,0,0,11,"(0,10]",2,"[1,10)",0,0,200,181-365,0,1,25,1032,0,0,1,19,256,4,2,0,1,0,0,0,0,0
5745,full_active,0,0,0,926,500+,20,"[10,100)",5,"[5,30)",1058,730+,1,6,24,916,1,0,0,12,338,3,4,0,0,1,0,0,0,0
5746,high_active,0,0,0,3,"(0,10]",0,0,0,0,89,61-90,0,1,10,508,0,0,1,7,165,1,2,0,0,0,0,0,0,0
5747,full_active,0,0,0,1,"(0,10]",0,0,0,0,200,181-365,1,2,8,343,1,0,1,35,11,2,2,0,,,,,,
5748,full_active,0,0,0,255,"(150,250]",5,"[1,10)",0,0,264,181-365,0,6,17,659,1,0,0,40,92,4,2,0,0,0,0,0,0,0
5749,full_active,0,0,0,6,"(0,10]",0,0,0,0,115,61-90,0,4,1,456,3,0,1,0,100,6,2,2,1,0,1,0,0,0
5750,full_active,0,0,0,318,"(250,500]",3,"[1,10)",1,"[1,5)",104,61-90,0,5,17,625,1,0,1,37,55,3,4,0,0,0,0,0,0,0
5751,full_active,0,0,0,47,"(50,100]",2,"[1,10)",1,"[1,5)",146,91-180,0,1,24,822,1,0,0,12,88,6,4,0,0,0,0,0,0,0
5752,full_active,0,0,1,40,"(10,50]",16,"[10,100)",3,"[1,5)",903,730+,1,4,17,659,1,0,0,25,281,1,2,0,1,0,0,0,0,0
5753,full_active,0,0,0,54,"(50,100]",8,"[1,10)",0,0,301,181-365,0,1,8,159,0,0,0,34,193,6,3,0,0,0,0,0,0,0
5754,full_active,0,0,0,38,"(10,50]",8,"[1,10)",0,0,304,181-365,0,3,8,347,0,0,1,3,297,4,2,0,1,0,0,0,0,0
5755,full_active,0,0,1,20,"(10,50]",5,"[1,10)",0,0,165,91-180,0,2,8,271,1,0,1,45,21,1,2,0,0,0,0,0,0,0
5756,full_active,0,0,0,1,"(0,10]",0,0,0,0,57,61-90,0,1,21,725,1,0,0,34,218,6,2,0,0,0,0,0,0,0
5757,full_active,0,0,0,11,"(10,50]",0,0,0,0,211,181-365,0,1,8,407,1,0,1,19,194,6,2,0,0,0,0,0,0,0
5758,full_active,0,0,0,2000,500+,6,"[1,10)",1,"[1,5)",320,181-365,1,6,24,930,1,0,0,40,92,4,2,0,0,0,0,0,0,0
5759,full_active,0,0,0,93,"(50,100]",0,0,0,0,196,91-180,0,3,25,1023,0,0,0,2,51,2,2,0,0,0,0,0,0,0
5760,full_active,0,0,0,93,"(50,100]",6,"[1,10)",1,"[1,5)",313,181-365,1,1,25,1025,0,0,1,19,132,5,4,0,0,1,0,0,0,0
5761,full_active,0,0,0,43,"(10,50]",7,"[1,10)",0,0,311,181-365,0,4,13,543,0,0,1,46,99,4,2,0,0,0,0,0,0,0
5762,full_active,0,0,0,1999,500+,9,"[1,10)",8,"[5,30)",107,91-180,0,6,8,240,1,0,0,21,66,6,0,0,1,0,0,0,0,0
5763,high_active,0,0,0,5,"(0,10]",0,0,0,0,90,61-90,1,2,17,669,3,0,1,4,192,5,2,0,1,0,0,0,0,0
5764,high_active,0,0,0,166,"(150,250]",2,"[1,10)",1,"[1,5)",290,181-365,1,4,8,343,1,0,1,15,331,3,3,0,0,0,0,0,0,0
5765,full_active,0,0,1,14,"(10,50]",2,"[1,10)",0,0,145,91-180,1,3,17,613,1,0,0,33,75,6,4,0,0,0,0,0,0,0
5766,high_active,0,0,1,12,"(10,50]",4,"[1,10)",0,0,124,91-180,1,3,25,989,1,0,1,37,105,3,2,0,0,0,0,0,0,0
5767,UNKNOWN,0,0,0,9,"(0,10]",0,0,0,0,169,91-180,0,1,25,957,0,0,0,11,78,6,2,0,0,0,0,0,0,0
5768,full_active,0,0,0,77,"(50,100]",50,"[10,100)",1,"[1,5)",200,91-180,1,4,15,105,0,0,1,15,179,4,2,0,1,0,0,0,0,0
5769,full_active,0,0,0,46,"(10,50]",5,"[1,10)",0,0,300,181-365,1,3,17,659,1,0,0,34,218,6,0,0,0,0,0,0,0,0
5770,full_active,0,0,0,216,"(150,250]",11,"[10,100)",0,0,967,730+,1,3,24,896,2,0,0,21,167,1,3,0,0,0,0,0,0,0
5771,full_active,0,0,0,7,"(0,10]",10,"[10,100)",0,0,318,181-365,0,2,8,242,3,0,1,46,82,5,4,0,,,,,,
5772,full_active,0,0,0,1,"(0,10]",0,0,0,0,136,91-180,0,1,24,909,1,0,1,19,307,6,2,0,0,0,0,0,0,0
5773,full_active,0,0,0,19,"(0,10]",0,0,0,0,56,31-60,0,1,1,446,1,0,0,25,143,1,0,2,1,1,0,0,0,0
5774,full_active,0,0,1,870,500+,22,"[10,100)",6,"[5,30)",563,366-730,1,3,0,9,1,0,1,46,298,5,2,0,0,0,0,0,0,0
5775,full_active,0,0,0,350,"(250,500]",2,"[1,10)",1,"[1,5)",70,31-60,0,1,24,929,1,0,1,8,275,5,4,0,1,0,0,0,0,0
5776,full_active,0,0,0,43,"(10,50]",3,"[1,10)",2,"[1,5)",107,91-180,0,1,8,333,0,0,1,20,58,5,0,0,,,,,,
5777,full_active,0,0,1,12,"(10,50]",3,"[1,10)",4,"[1,5)",97,91-180,0,1,17,614,1,0,0,34,20,6,4,0,0,0,0,0,0,0
5778,high_active,0,0,1,19,"(10,50]",1,"[1,10)",1,"[1,5)",341,181-365,1,3,13,556,0,0,1,6,186,6,2,0,0,0,0,0,0,0
5779,full_active,0,0,0,23,"(10,50]",0,0,0,0,18,31-60,0,1,17,614,1,0,1,37,195,3,4,0,0,0,0,0,0,0
5780,high_active,0,0,0,2,"(0,10]",0,0,0,0,72,31-60,0,2,1,455,4,0,1,35,11,2,0,2,0,0,0,0,0,0
5781,full_active,0,0,1,50,"(10,50]",11,"[10,100)",2,"[1,5)",574,366-730,0,5,17,654,2,0,0,36,315,1,4,0,1,0,0,0,0,0
5782,full_active,0,0,0,74,"(50,100]",0,0,0,0,31,31-60,1,4,8,343,1,0,0,34,95,6,0,0,1,0,0,0,0,0
5783,full_active,0,0,1,7,"(10,50]",28,"[10,100)",5,"[5,30)",320,181-365,0,3,17,611,1,0,0,44,73,1,3,0,0,0,0,0,0,0
5784,full_active,0,0,0,34,"(10,50]",0,0,0,0,236,181-365,0,1,1,452,1,0,0,25,163,1,2,2,0,0,0,0,0,0
5785,full_active,0,0,0,30,"(10,50]",1,"[1,10)",0,0,259,181-365,0,1,24,928,1,0,0,25,311,1,3,0,0,0,0,0,0,0
5786,full_active,0,0,0,16,"(10,50]",1,"[1,10)",0,0,301,181-365,1,3,8,371,1,0,0,13,120,3,3,0,0,0,0,0,0,0
5787,full_active,0,0,0,1999,500+,2,"[1,10)",0,0,145,91-180,0,6,25,983,2,0,1,20,29,6,2,0,1,0,0,0,0,0
5788,full_active,0,0,0,16,"(10,50]",0,0,0,0,107,91-180,0,1,8,194,0,0,1,37,48,1,3,0,0,0,0,0,0,0
5789,high_active,0,0,1,940,500+,34,"[10,100)",17,"[5,30)",143,91-180,0,1,25,981,1,0,1,0,110,3,4,0,1,0,0,0,0,0
5790,full_active,0,0,0,1,"(0,10]",1,"[1,10)",0,0,40,31-60,0,1,24,879,1,0,1,7,52,3,2,0,1,1,1,0,0,0
5791,full_active,0,0,1,646,500+,10,"[10,100)",3,"[1,5)",316,181-365,1,1,25,1000,1,0,0,34,169,3,2,0,1,1,0,0,0,0
5792,full_active,0,0,1,274,"(250,500]",29,"[10,100)",9,"[5,30)",1230,730+,0,4,25,1023,0,0,0,11,289,3,3,0,1,0,0,0,0,0
5793,full_active,0,0,0,2,"(0,10]",0,0,0,0,327,181-365,0,1,25,1043,0,0,1,37,139,4,2,0,0,0,0,0,0,0
5794,full_active,0,0,0,57,"(50,100]",1,"[1,10)",1,"[1,5)",342,181-365,1,4,0,7,1,0,1,6,213,6,2,0,0,0,0,0,0,0
5795,full_active,0,0,0,2,"(0,10]",1,"[1,10)",1,"[1,5)",54,31-60,0,1,1,451,2,0,0,25,188,4,0,2,0,0,0,0,0,0
5796,full_active,0,0,0,152,"(150,250]",4,"[1,10)",2,"[1,5)",228,181-365,0,6,8,202,1,0,1,16,309,4,0,0,1,0,0,0,0,0
5797,full_active,0,0,0,67,"(50,100]",10,"[10,100)",7,"[5,30)",334,181-365,0,4,25,993,2,0,1,4,61,5,2,0,1,0,0,0,0,0
5798,full_active,0,0,0,1119,500+,4,"[1,10)",0,0,144,91-180,1,6,17,661,1,0,0,40,92,4,3,0,1,0,0,0,0,0
5799,full_active,0,0,0,12,"(10,50]",0,0,0,0,210,181-365,0,1,8,347,0,0,0,34,224,5,3,0,0,0,0,0,0,0
5800,full_active,0,0,1,250,"(150,250]",0,0,0,0,294,181-365,0,6,8,121,0,0,1,16,112,6,3,0,0,0,0,0,0,1
5801,high_active,0,0,0,6,"(0,10]",15,"[10,100)",1,"[1,5)",123,91-180,0,1,25,1041,0,0,0,18,115,1,3,0,0,0,0,0,0,0
5802,high_active,0,0,0,10,"(0,10]",1,"[1,10)",0,0,139,91-180,1,1,8,364,1,0,1,20,58,5,2,0,0,0,0,0,0,0
5803,full_active,0,0,0,20,"(10,50]",1,"[1,10)",0,0,85,61-90,0,1,8,123,2,0,1,6,123,2,2,0,0,0,0,0,0,0
5804,full_active,0,0,1,12,"(10,50]",0,0,0,0,106,91-180,0,1,24,917,1,0,1,37,48,1,2,0,1,0,0,0,0,0
5805,high_active,0,0,0,0,0,0,0,0,0,233,181-365,0,1,25,1003,0,0,1,19,111,6,2,0,0,0,0,0,0,0
5806,full_active,0,0,0,264,"(250,500]",2,"[1,10)",1,"[1,5)",311,181-365,1,6,25,1026,1,0,1,0,64,5,2,0,1,0,0,0,0,0
5807,full_active,0,0,0,12,"(10,50]",8,"[1,10)",0,0,323,181-365,0,1,17,677,2,0,1,6,174,6,2,0,1,1,0,0,0,0
5808,high_active,0,0,0,2,"(0,10]",0,0,0,0,47,31-60,0,1,17,611,1,0,1,0,266,6,2,0,0,0,0,0,0,0
5809,full_active,0,0,0,32,"(10,50]",9,"[1,10)",9,"[5,30)",312,181-365,1,4,24,887,2,0,0,5,124,1,3,0,,,,,,
5810,full_active,0,0,0,1,"(0,10]",0,0,0,0,125,91-180,1,2,24,815,1,0,0,44,116,1,4,0,0,0,0,0,0,0
5811,high_active,0,0,0,1,"(10,50]",0,0,0,0,56,31-60,1,1,17,659,1,0,1,45,246,3,2,0,1,0,0,0,0,0
5812,full_active,0,0,0,863,500+,5,"[1,10)",0,0,305,181-365,1,6,24,887,2,0,1,3,297,4,2,0,0,0,0,0,0,0
5813,full_active,0,0,0,4,"(0,10]",0,0,0,0,64,31-60,0,1,24,857,0,0,1,19,151,5,2,0,0,0,0,0,0,0
5814,full_active,0,0,1,2008,500+,80,"[10,100)",4,"[1,5)",463,366-730,1,6,8,334,1,0,0,44,27,6,2,0,0,0,0,0,0,0
5815,high_active,0,0,0,685,500+,2,"[1,10)",1,"[1,5)",298,181-365,1,6,8,380,2,0,1,35,11,2,4,0,1,0,0,0,0,0
5816,high_active,0,0,0,1,"(0,10]",1,"[1,10)",0,0,167,91-180,1,1,8,197,0,0,1,6,123,2,2,0,1,0,1,0,1,0
5817,high_active,0,0,0,27,"(10,50]",4,"[1,10)",1,"[1,5)",168,91-180,1,1,25,1030,0,0,0,34,152,3,2,0,0,0,0,0,0,0
5818,full_active,0,0,0,50,"(50,100]",0,0,0,0,159,91-180,0,3,17,611,1,0,1,46,208,5,3,0,0,0,0,0,0,0
5819,full_active,0,0,0,24,"(10,50]",11,"[10,100)",0,0,311,181-365,0,1,13,535,0,0,0,12,329,1,0,0,1,0,0,0,0,0
5820,full_active,0,0,0,54,"(50,100]",11,"[10,100)",0,0,320,181-365,1,1,24,896,2,0,1,3,297,4,2,0,0,0,0,0,0,0
5821,full_active,0,0,1,1166,500+,3,"[1,10)",4,"[1,5)",222,181-365,0,6,8,129,1,0,1,19,132,5,0,0,1,0,0,0,0,0
5822,full_active,0,0,0,3,"(0,10]",15,"[10,100)",1,"[1,5)",281,181-365,0,1,8,162,1,0,1,10,22,1,3,0,0,0,0,0,0,0
5823,full_active,0,0,0,30,"(10,50]",3,"[1,10)",0,0,189,91-180,1,4,17,656,1,0,0,18,47,1,0,0,1,1,0,0,0,0
5824,UNKNOWN,0,0,0,5,"(0,10]",0,0,0,0,52,31-60,0,1,25,1025,0,0,0,25,264,3,2,0,0,0,0,0,0,0
